Date,Temperature,Wind_Speed,Wind_Direction,Precipitation,Humidity,Pressure,Unnamed:_0,ALLSKY_SFC_SW_DWN,TS,QV2M,PS,ComfortIndex
2023-05-28,12.4,4.0,,0.8,51,1015.9,1243,7.31,10.36,5.07,98.52,12.97
2023-05-29,12.0,2.5,,0.0,48,1021.1,1244,6.14,10.21,5.19,98.97,12.71
2023-05-30,12.8,2.7,,0.0,56,1023.7,1245,8.08,13.43,6.99,99.26,13.21
2023-05-31,15.1,2.6,,0.0,48,1017.7,1246,7.49,13.77,6.5,98.76,14.93
2023-06-01,16.6,4.2,,0.0,40,1019.6,1247,7.58,10.54,4.89,98.87,15.91
2023-06-02,11.9,2.6,,0.0,45,1023.7,1248,8.19,10.23,4.86,99.23,12.69
2023-06-03,12.9,2.1,,0.0,58,1020.1,1249,6.88,13.34,6.96,98.89,13.27
2023-06-04,7.2,2.7,,0.0,48,1020.9,1250,7.99,13.99,6.67,99.04,9.29
2023-06-05,16.3,2.7,,0.0,62,1018.7,1251,7.69,15.79,8.03,98.78,15.92
2023-06-06,17.0,2.5,,0.0,54,1017.8,1252,7.7,14.92,7.46,98.76,16.37
2023-06-07,18.3,3.5,,0.0,45,1018.3,1253,7.83,16.07,8.77,98.78,17.15
2023-06-08,18.3,4.6,,0.0,43,1018.8,1254,7.84,14.18,7.03,98.85,17.11
2023-06-09,17.4,2.7,,0.0,38,1024.1,1255,7.9,14.3,7.34,99.33,16.41
2023-06-10,17.0,2.2,,0.0,35,1026.9,1256,8.06,14.26,6.83,99.59,16.11
2023-06-11,17.5,2.9,,0.0,45,1025.9,1257,8.35,15.0,7.73,99.5,16.59
2023-06-12,17.2,2.6,,0.0,44,1023.2,1258,7.93,15.84,7.95,99.27,16.37
2023-06-13,19.8,1.6,,0.0,47,1020.7,1259,6.45,18.69,8.94,99.05,18.26
2023-06-14,7.2,1.8,,0.0,45,1020.9,1260,6.71,20.07,10.27,99.07,9.41
2023-06-15,23.1,1.7,,0.0,44,1018.7,1261,6.32,21.59,10.88,98.9,20.45
2023-06-16,23.8,2.2,,0.0,43,1015.2,1262,6.88,22.01,11.02,98.59,20.88
2023-06-17,24.4,1.9,,0.0,36,1014.1,1263,6.91,21.59,10.37,98.47,20.92
2023-06-18,25.4,3.5,,0.0,60,1015.9,1264,2.14,17.06,11.03,98.57,23.0
2023-06-19,18.1,3.3,,2.5,74,1014.0,1265,3.49,17.93,10.65,98.37,17.59
2023-06-20,19.6,2.0,,0.0,81,1014.8,1266,2.9,18.12,11.38,98.4,19.07
2023-06-21,18.6,2.2,,8.6,87,1011.2,1267,2.33,17.71,12.04,98.04,18.31
2023-06-22,18.2,3.4,,15.4,58,1012.1,1268,7.41,17.91,9.04,98.19,17.35
2023-06-23,19.4,2.3,,0.1,48,1014.9,1269,8.18,17.75,8.07,98.49,18.0
2023-06-24,7.2,2.8,,0.0,53,1018.0,1270,7.44,18.55,10.0,98.78,9.09
2023-06-25,19.9,2.3,,0.0,67,1017.5,1271,7.71,19.84,10.96,98.72,18.92
2023-06-26,21.2,1.9,,0.0,78,1010.0,1272,5.98,19.08,11.01,97.96,20.39
2023-06-27,19.1,1.7,,10.7,77,1007.4,1273,5.4,18.93,10.63,97.72,18.52
2023-06-28,19.5,2.9,,0.0,65,1010.9,1274,7.55,19.82,10.63,98.1,18.54
2023-06-29,21.7,2.8,,0.0,80,1007.6,1275,4.31,18.98,11.18,97.73,20.91
2023-06-30,19.5,2.8,,2.6,68,1000.1,1276,5.08,18.06,10.49,97.02,18.62
2023-07-01,18.9,2.6,,1.8,66,995.7,1277,5.98,16.01,8.69,96.58,18.08
2023-07-02,17.7,2.5,,6.3,84,988.3,1278,4.8,15.22,9.41,95.83,17.42
2023-07-03,14.1,2.6,,21.1,77,988.3,1279,4.83,14.14,9.29,95.85,14.15
2023-07-04,7.2,2.2,,1.9,79,995.0,1280,3.66,14.32,8.67,96.49,8.04
2023-07-05,15.5,2.4,,0.4,72,1005.5,1281,6.34,15.19,8.73,97.53,15.35
2023-07-06,16.2,2.7,,2.3,87,1006.2,1282,3.64,13.92,9.2,97.61,16.08
2023-07-07,14.4,2.0,,9.7,81,1015.6,1283,6.25,16.74,9.29,98.48,14.41
2023-07-08,17.7,2.1,,5.5,65,1021.0,1284,5.99,18.47,9.58,99.1,17.08
2023-07-09,20.3,1.8,,0.0,57,1020.9,1285,7.04,20.05,10.45,99.11,18.93
2023-07-10,22.0,1.9,,0.0,69,1016.1,1286,3.87,17.98,10.88,98.61,20.72
2023-07-11,20.0,2.9,,0.1,85,1011.0,1287,3.21,15.74,10.04,98.06,19.55
2023-07-12,16.3,2.6,,15.8,93,1003.4,1288,2.16,15.11,10.14,97.3,16.23
2023-07-13,15.9,3.1,,17.9,82,1003.0,1289,6.1,15.72,9.27,97.26,15.76
2023-07-14,7.2,2.6,,4.6,62,1008.9,1290,7.38,15.72,8.08,97.87,8.73
2023-07-15,18.0,2.2,,0.0,89,1008.1,1291,1.58,14.41,9.85,97.75,17.79
2023-07-16,15.4,4.8,,16.9,90,1000.1,1292,3.42,15.74,10.04,96.97,15.35
2023-07-17,16.3,4.9,,6.4,73,1001.9,1293,4.78,14.69,9.46,97.15,16.03
2023-07-18,15.8,3.0,,1.2,56,1005.4,1294,6.55,14.59,7.69,97.53,15.49
2023-07-19,16.5,2.5,,1.1,59,1003.7,1295,6.0,13.37,7.05,97.33,16.05
2023-07-20,14.6,2.2,,0.7,68,1001.5,1296,6.38,14.25,7.53,97.11,14.58
2023-07-21,14.5,1.9,,1.3,79,1002.5,1297,5.37,13.53,8.47,97.21,14.5
2023-07-22,14.5,1.9,,0.7,87,1003.7,1298,4.32,13.65,8.41,97.29,14.5
2023-07-23,12.6,2.0,,3.3,75,1003.4,1299,6.16,14.58,7.75,97.32,12.86
2023-07-24,7.2,4.1,,0.4,84,997.6,1300,1.64,14.07,9.24,96.77,7.84
2023-07-25,14.6,2.3,,20.4,81,992.2,1301,5.14,14.84,9.66,96.17,14.59
2023-07-26,16.2,2.5,,1.1,76,998.1,1302,5.26,13.81,8.26,96.76,15.98
2023-07-27,14.7,2.4,,0.5,69,1001.1,1303,5.15,14.28,8.18,97.09,14.67
2023-07-28,15.4,2.5,,1.7,79,1002.7,1304,4.99,16.04,9.18,97.25,15.3
2023-07-29,17.2,2.1,,0.0,75,1001.9,1305,5.83,16.18,9.6,97.19,16.83
2023-07-30,17.8,2.4,,0.0,86,1000.2,1306,4.78,15.37,9.88,97.01,17.55
2023-07-31,16.6,1.9,,3.8,83,1000.0,1307,4.28,14.55,9.18,97.0,16.4
2023-08-01,15.2,1.7,,2.7,78,994.8,1308,4.58,15.86,9.29,96.49,15.12
2023-08-02,17.0,1.8,,0.3,80,992.9,1309,4.19,17.02,10.3,96.32,16.73
2023-08-03,7.2,1.8,,18.5,79,994.5,1310,4.6,16.98,9.84,96.47,8.04
2023-08-04,17.6,1.9,,0.4,79,1002.4,1311,3.96,15.0,9.68,97.22,17.24
2023-08-05,16.8,1.9,,8.5,89,1008.4,1312,4.0,14.91,9.51,97.77,16.66
2023-08-06,14.8,2.6,,3.6,81,1010.0,1313,3.43,14.13,8.64,97.96,14.77
2023-08-07,15.7,4.8,,9.5,93,993.6,1314,0.97,14.48,10.1,96.35,15.65
2023-08-08,15.8,2.1,,57.2,92,982.6,1315,1.81,15.37,10.55,95.32,15.74
2023-08-09,15.6,3.0,,3.1,84,998.0,1316,3.09,12.21,8.32,96.69,15.5
2023-08-10,13.3,1.6,,2.0,77,1010.5,1317,3.64,13.41,7.75,97.97,13.45
2023-08-11,15.2,2.4,,0.0,75,1014.4,1318,5.37,14.13,8.2,98.37,15.1
2023-08-12,16.1,1.9,,1.4,84,1012.3,1319,4.26,15.72,9.79,98.17,15.96
2023-08-13,7.2,3.0,,0.6,87,1010.5,1320,3.05,15.93,9.68,98.02,7.72
2023-08-14,16.6,3.1,,4.3,87,1013.3,1321,3.46,15.41,9.86,98.27,16.45
2023-08-15,16.4,1.4,,6.3,96,1012.7,1322,1.47,15.72,10.59,98.24,16.36
2023-08-16,16.8,2.1,,6.1,80,1015.0,1323,4.5,18.04,9.98,98.43,16.55
2023-08-17,18.1,3.1,,0.3,63,1024.7,1324,4.92,16.3,8.9,99.42,17.37
2023-08-18,18.2,3.7,,0.0,66,1026.7,1325,3.83,15.84,9.45,99.58,17.51
2023-08-19,18.3,3.3,,1.7,85,1023.2,1326,2.35,15.79,9.88,99.27,17.99
2023-08-20,17.1,2.1,,41.4,97,1017.0,1327,1.8,17.45,11.66,98.6,17.06
2023-08-21,17.0,2.8,,4.6,72,1013.9,1328,4.89,16.39,9.52,98.34,16.61
2023-08-22,17.8,1.9,,0.0,74,1013.3,1329,5.03,15.52,8.87,98.3,17.33
2023-08-23,7.2,1.7,,0.0,87,1011.3,1330,3.76,16.14,9.7,98.08,7.72
2023-08-24,15.6,1.4,,5.8,77,1011.8,1331,4.31,15.52,9.22,98.15,15.46
2023-08-25,17.0,2.3,,0.5,88,1008.8,1332,1.52,13.51,9.12,97.85,16.84
2023-08-26,14.4,3.2,,12.7,95,1006.9,1333,1.05,13.53,9.44,97.66,14.4
2023-08-27,14.2,3.6,,52.0,89,1001.9,1334,4.0,13.38,9.34,97.2,14.22
2023-08-28,15.4,1.8,,2.1,88,1004.2,1335,3.93,14.44,8.68,97.36,15.34
2023-08-29,14.7,2.0,,14.2,85,1005.9,1336,4.01,12.87,8.52,97.53,14.68
2023-08-30,14.5,1.6,,0.0,80,1006.1,1337,3.22,13.25,8.15,97.55,14.5
2023-08-31,14.0,1.3,,0.0,78,1006.4,1338,4.03,13.46,8.04,97.62,14.06
2023-09-01,15.2,1.5,,0.0,70,1009.0,1339,4.45,14.24,8.42,97.88,15.08
2023-09-02,7.2,2.3,,0.8,60,1014.5,1340,4.58,14.35,7.89,98.39,8.81
2023-09-03,16.4,1.9,,0.0,75,1017.9,1341,2.98,13.0,8.28,98.71,16.14
2023-09-04,14.8,2.1,,0.2,82,1017.9,1342,4.76,16.03,9.97,98.76,14.77
2023-09-05,17.9,2.9,,0.0,67,1016.6,1343,4.74,15.91,9.43,98.64,17.28
2023-09-06,18.6,2.5,,0.0,63,1025.8,1344,3.5,12.71,7.77,99.49,17.77
2023-09-07,15.6,2.5,,0.0,85,1025.2,1345,2.11,15.26,10.01,99.4,15.51
2023-09-08,16.5,1.6,,0.0,96,1021.1,1346,1.81,15.45,10.54,99.0,16.46
2023-09-09,16.2,1.3,,0.1,93,1016.4,1347,2.35,14.59,10.42,98.58,16.13
2023-09-10,16.8,1.8,,0.0,92,1014.0,1348,2.66,16.58,10.93,98.32,16.7
2023-09-11,17.6,3.4,,0.7,100,1009.0,1349,0.84,16.08,11.41,97.84,17.6
2023-09-12,7.2,2.8,,1.2,70,1007.5,1350,3.39,14.55,8.54,97.72,8.4
2023-09-13,14.3,3.4,,0.3,54,1016.2,1351,4.32,10.3,5.92,98.55,14.35
2023-09-14,12.0,2.3,,0.0,71,1020.3,1352,2.82,9.75,6.37,98.91,12.4
2023-09-15,11.9,1.9,,1.0,92,1018.4,1353,2.16,12.17,8.32,98.73,12.01
2023-09-16,13.8,2.1,,4.5,92,1017.7,1354,1.52,11.71,8.29,98.67,13.83
2023-09-17,10.2,2.9,,1.5,76,1021.4,1355,3.94,8.68,6.07,99.01,10.77
2023-09-18,11.8,4.0,,1.8,91,1008.1,1356,0.64,10.59,7.89,97.77,11.93
2023-09-19,13.5,4.0,,42.3,83,989.3,1357,2.72,12.34,8.51,95.94,13.59
2023-09-20,12.0,1.6,,0.6,97,994.5,1358,1.01,10.93,8.19,96.38,12.04
2023-09-21,13.5,4.0,,3.0,97,995.8,1359,1.1,14.62,10.56,96.55,13.52
2023-09-22,7.2,1.6,,33.3,93,995.7,1360,1.72,11.81,8.72,96.48,7.48
2023-09-23,12.4,1.7,,6.0,87,1003.3,1361,2.87,10.52,7.23,97.23,12.55
2023-09-24,11.0,2.7,,0.0,75,1016.4,1362,3.41,9.73,6.32,98.5,11.48
2023-09-25,13.7,5.0,,3.5,93,1016.8,1363,1.01,13.13,9.14,98.55,13.73
2023-09-26,13.6,1.7,,0.1,90,1020.7,1364,2.38,12.17,8.28,98.95,13.65
2023-09-27,14.5,1.7,,0.7,89,1016.4,1365,1.86,13.1,9.0,98.53,14.5
2023-09-28,14.2,2.9,,1.8,94,1011.8,1366,0.7,12.54,9.15,98.07,14.21
2023-09-29,14.5,2.9,,2.1,89,1007.3,1367,1.67,12.47,8.47,97.67,14.5
2023-09-30,12.7,2.6,,0.3,77,1008.6,1368,2.83,10.69,7.14,97.76,12.93
2023-10-01,11.5,1.7,,0.0,80,1014.3,1369,2.5,9.32,6.39,98.33,11.83
2023-10-02,7.2,1.5,,0.3,86,1010.0,1370,2.23,10.61,7.31,97.91,7.76
2023-10-03,10.5,1.4,,0.0,86,1002.1,1371,1.98,9.16,6.45,97.15,10.81
2023-10-04,9.2,2.4,,0.0,72,1003.3,1372,2.6,8.72,6.16,97.26,10.02
2023-10-05,10.9,1.9,,0.0,71,1011.5,1373,2.69,7.74,5.7,98.03,11.47
2023-10-06,9.3,2.4,,2.3,92,1000.1,1374,0.75,8.9,6.89,96.97,9.53
2023-10-07,9.1,2.8,,4.7,56,1011.6,1375,2.41,5.61,3.96,97.96,10.41
2023-10-08,5.4,2.0,,0.0,66,1021.9,1376,2.59,3.42,3.81,98.98,7.1
2023-10-09,4.8,1.7,,0.0,74,1016.1,1377,2.0,2.03,3.6,98.46,6.19
2023-10-10,3.9,1.9,,0.0,93,1005.5,1378,1.6,5.44,5.64,97.43,4.31
2023-10-11,10.0,4.9,,4.7,70,987.1,1379,2.16,9.21,6.48,95.7,10.74
2023-10-12,7.2,3.5,,0.0,58,997.1,1380,2.0,6.72,4.7,96.62,8.89
2023-10-13,7.9,1.8,,0.0,89,993.1,1381,0.53,5.1,5.6,96.26,8.3
2023-10-14,7.5,4.0,,10.5,73,981.1,1382,1.76,6.25,5.5,95.04,8.54
2023-10-15,8.6,3.3,,0.0,54,1001.2,1383,1.88,4.85,4.32,96.99,10.09
2023-10-16,5.1,1.8,,0.0,66,1012.8,1384,1.86,3.53,4.03,98.1,6.86
2023-10-17,6.4,2.2,,0.0,72,1010.3,1385,0.94,5.85,5.35,97.91,7.65
2023-10-18,7.1,2.3,,0.0,69,1017.2,1386,1.56,3.12,4.28,98.54,8.36
2023-10-19,4.3,5.0,,0.0,64,1018.9,1387,1.68,0.62,3.24,98.65,6.32
2023-10-20,1.5,7.2,,0.0,60,1018.0,1388,1.01,0.26,2.98,98.58,4.36
2023-10-21,2.0,6.8,,0.0,77,1013.0,1389,0.33,0.33,3.41,98.07,3.58
2023-10-22,7.2,4.1,,1.9,89,1009.6,1390,0.52,1.61,4.25,97.77,7.64
2023-10-23,3.9,2.3,,0.5,88,1012.1,1391,0.85,2.51,4.69,98.05,4.6
2023-10-24,5.4,3.3,,0.0,86,1016.8,1392,0.64,3.03,4.66,98.5,6.1
2023-10-25,4.3,5.1,,0.0,76,1014.3,1393,0.77,0.3,3.58,98.22,5.65
2023-10-26,2.0,3.5,,0.0,68,1008.3,1394,0.66,-0.33,3.37,97.64,4.2
2023-10-27,2.2,3.1,,0.0,64,1005.4,1395,0.6,-1.19,3.11,97.31,4.64
2023-10-28,1.3,2.9,,0.0,59,1007.8,1396,0.85,-1.56,3.03,97.54,4.28
2023-10-29,0.6,4.6,,0.0,62,1004.6,1397,0.64,-2.47,2.68,97.3,3.51
2023-10-30,0.0,8.1,,1.5,86,999.2,1398,0.25,-2.77,2.71,96.87,1.12
2023-10-31,-0.4,6.4,,9.2,77,1001.6,1399,0.62,-2.1,2.9,97.0,1.48
2023-11-01,7.2,2.2,,1.0,76,1004.2,1400,0.81,-4.48,2.49,97.18,8.16
2023-11-02,-1.1,6.3,,2.0,90,996.1,1401,0.27,-2.12,3.2,96.46,-0.24
2023-11-03,1.2,6.9,,21.7,92,987.6,1402,0.16,0.2,3.99,95.67,1.79
2023-11-04,3.7,4.4,,6.6,89,984.0,1403,0.34,0.19,4.01,95.27,4.35
2023-11-05,3.6,4.6,,0.7,91,983.8,1404,0.34,0.36,4.06,95.28,4.14
2023-11-06,4.7,3.3,,0.9,93,990.3,1405,0.35,0.61,4.11,95.95,5.08
2023-11-07,4.5,1.7,,15.2,90,998.4,1406,0.61,-0.21,3.85,96.75,5.05
2023-11-08,3.6,1.3,,0.1,87,1002.5,1407,0.46,-2.37,3.49,97.1,4.38
2023-11-09,3.1,3.2,,2.9,94,996.8,1408,0.31,-0.08,3.88,96.6,3.48
2023-11-10,3.8,2.9,,2.6,86,996.7,1409,0.25,0.13,3.93,96.55,4.62
2023-11-11,7.2,3.8,,0.0,86,1003.3,1410,0.3,-0.8,3.62,97.14,7.76
2023-11-12,2.2,4.2,,0.1,82,1009.6,1411,0.32,-3.93,2.9,97.76,3.42
2023-11-13,0.4,2.4,,0.3,84,1008.0,1412,0.63,-9.35,1.92,97.6,1.64
2023-11-14,-1.2,4.7,,0.0,73,1005.2,1413,0.31,-5.34,2.41,97.3,1.13
2023-11-15,-1.2,3.0,,0.1,70,1014.4,1414,0.49,-12.46,1.3,98.15,1.39
2023-11-16,-3.7,2.8,,0.0,78,1019.6,1415,0.41,-10.07,1.74,98.65,-1.5
2023-11-17,-2.9,2.0,,0.0,79,1023.4,1416,0.43,-13.51,1.44,99.0,-0.89
2023-11-18,-5.2,1.5,,0.0,85,1024.2,1417,0.54,-14.99,1.22,99.09,-3.57
2023-11-19,-7.7,4.3,,0.0,85,1012.9,1418,0.3,-11.88,1.43,98.02,-5.87
2023-11-20,-4.3,2.8,,1.1,84,1014.6,1419,0.32,-7.93,1.97,98.2,-2.65
2023-11-21,7.2,1.9,,0.0,89,1025.5,1420,0.36,-7.74,2.1,99.24,7.64
2023-11-22,-1.8,3.7,,0.0,91,1008.1,1421,0.12,-1.68,3.47,97.6,-0.99
2023-11-23,2.6,3.6,,1.3,70,986.8,1422,0.6,-0.33,3.78,95.52,4.56
2023-11-24,2.6,3.1,,0.0,55,993.8,1423,0.53,-3.14,2.82,96.16,5.55
2023-11-25,0.9,2.5,,0.1,76,1007.7,1424,0.46,-6.65,2.31,97.54,2.7
2023-11-26,-2.6,1.7,,0.1,75,1011.1,1425,0.46,-10.71,1.63,97.84,-0.25
2023-11-27,-3.2,4.3,,0.0,72,1015.4,1426,0.32,-9.85,1.62,98.26,-0.47
2023-11-28,-6.2,4.9,,0.4,67,1009.3,1427,0.31,-10.22,1.47,97.63,-2.44
2023-11-29,-5.7,6.7,,2.2,78,1006.1,1428,0.25,-5.5,2.36,97.39,-3.26
2023-11-30,-1.8,3.9,,1.1,76,1011.1,1429,0.24,-7.54,1.98,97.89,0.35
2023-12-01,7.2,2.2,,0.2,74,1012.1,1430,0.46,-14.7,1.07,97.93,8.24
2023-12-02,-8.6,2.1,,0.0,80,1014.7,1431,0.4,-14.85,1.05,98.12,-6.06
2023-12-03,-10.6,1.8,,0.0,82,1020.2,1432,0.4,-17.17,0.92,98.63,-8.12
2023-12-04,-12.4,1.6,,0.0,81,1019.2,1433,0.38,-18.84,0.84,98.56,-9.59
2023-12-05,-13.1,1.7,,0.0,82,1020.7,1434,0.27,-18.85,0.83,98.69,-10.37
2023-12-06,-11.5,1.9,,0.1,81,1024.0,1435,0.21,-14.94,1.09,99.05,-8.78
2023-12-07,-7.9,1.7,,2.0,84,1024.9,1436,0.22,-9.97,1.59,99.15,-5.93
2023-12-08,-4.7,3.4,,0.0,83,1019.9,1437,0.16,-7.63,2.0,98.71,-2.9
2023-12-09,-1.9,3.4,,2.5,93,1010.9,1438,0.13,-2.41,3.17,97.84,-1.27
2023-12-10,0.3,4.3,,4.7,92,1009.2,1439,0.12,-3.67,2.85,97.65,0.92
2023-12-11,7.2,5.9,,2.2,84,1007.1,1440,0.17,-4.29,2.72,97.45,7.84
2023-12-12,-0.6,2.3,,0.3,78,1012.7,1441,0.2,-10.02,1.77,97.97,1.23
2023-12-13,-2.8,2.3,,0.0,74,1015.1,1442,0.21,-12.67,1.37,98.17,-0.33
2023-12-14,-4.9,1.5,,0.0,80,1017.5,1443,0.16,-19.52,0.87,98.41,-2.77
2023-12-15,-5.3,1.0,,0.1,93,1019.0,1444,0.16,-9.82,1.91,98.55,-4.54
2023-12-16,-3.6,1.7,,0.0,92,1013.0,1445,0.16,-0.29,3.8,98.03,-2.8
2023-12-17,2.2,1.5,,0.0,91,1010.5,1446,0.14,-0.1,3.89,97.83,2.81
2023-12-18,1.1,1.0,,0.0,100,1007.0,1447,0.24,-0.46,3.78,97.51,1.1
2023-12-19,1.6,1.9,,2.1,82,997.8,1448,0.21,-2.11,3.54,96.6,2.88
2023-12-20,-0.2,1.5,,0.2,92,989.7,1449,0.19,-7.75,2.38,95.81,0.45
2023-12-21,7.2,5.5,,0.1,87,972.1,1450,0.09,-8.36,2.24,94.07,7.72
2023-12-22,-2.0,3.7,,8.4,66,981.7,1451,0.18,-5.79,2.48,95.0,1.09
2023-12-23,-3.2,1.2,,0.0,67,992.7,1452,0.26,-12.69,1.35,96.03,0.01
2023-12-24,-7.5,2.0,,0.0,84,987.3,1453,0.21,-13.65,1.53,95.47,-5.56
2023-12-25,-5.6,1.9,,5.6,89,983.8,1454,0.19,-8.76,1.93,95.1,-4.38
2023-12-26,-7.2,0.9,,0.8,90,995.5,1455,0.23,-9.79,1.87,96.24,-6.01
2023-12-27,-9.1,1.2,,0.0,87,1014.2,1456,0.29,-9.09,1.97,98.12,-7.41
2023-12-28,-6.2,3.9,,2.2,84,996.5,1457,0.16,-9.43,1.95,96.46,-4.38
2023-12-29,-4.1,2.3,,5.5,89,988.6,1458,0.16,-7.34,2.13,95.68,-2.97
2023-12-30,-3.8,1.9,,1.8,88,1001.7,1459,0.22,-7.22,2.17,96.92,-2.59
2023-12-31,7.2,4.9,,0.4,88,1012.1,1460,0.18,-7.28,2.12,97.93,7.68
2024-01-01,-3.8,6.9,,6.3,84,1012.4,1461,0.16,-7.43,2.05,97.93,-2.19
2024-01-02,-5.3,6.3,,6.4,76,1014.1,1462,0.2,-9.51,1.72,98.04,-2.69
2024-01-03,-8.1,5.4,,2.1,72,1009.7,1463,0.21,-10.79,1.53,97.55,-4.62
2024-01-04,-8.7,4.8,,0.9,68,1013.2,1464,0.3,-15.13,1.12,97.9,-4.62
2024-01-05,-12.0,1.9,,0.0,77,1017.1,1465,0.38,-25.58,0.45,98.28,-8.65
2024-01-06,-18.9,1.1,,0.0,80,1024.5,1466,0.31,-22.31,0.69,98.95,-15.23
2024-01-07,-17.5,1.2,,0.0,83,1035.4,1467,0.31,-19.24,0.83,100.02,-14.51
2024-01-08,-17.0,0.9,,0.0,81,1040.2,1468,0.31,-18.52,0.94,100.48,-13.71
2024-01-09,-13.3,0.6,,0.0,84,1036.8,1469,0.27,-7.12,2.11,100.32,-10.85
2024-01-10,7.2,0.8,,0.0,91,1032.9,1470,0.34,-7.46,2.09,100.01,7.56
2024-01-11,-3.9,2.2,,0.0,67,1030.1,1471,0.24,-2.38,3.21,99.77,-0.56
2024-01-12,-0.1,1.1,,0.0,87,1022.0,1472,0.13,-6.52,2.49,98.92,0.94
2024-01-13,-4.2,0.9,,0.0,97,1000.4,1473,0.32,-5.37,2.68,96.8,-3.89
2024-01-14,-3.8,2.6,,0.1,85,989.8,1474,0.21,-4.2,2.83,95.79,-2.29
2024-01-15,-3.3,2.0,,6.4,76,994.8,1475,0.51,-15.42,1.23,96.15,-0.95
2024-01-16,-12.3,1.8,,0.0,88,997.6,1476,0.31,-21.68,0.73,96.42,-10.53
2024-01-17,-9.4,5.5,,4.1,83,980.1,1477,0.16,-11.29,1.55,94.79,-7.17
2024-01-18,-7.7,1.3,,10.5,81,988.0,1478,0.57,-15.1,1.33,95.5,-5.38
2024-01-19,-11.0,1.5,,0.1,87,997.9,1479,0.41,-16.79,1.16,96.41,-9.18
2024-01-20,7.2,1.4,,0.0,84,1014.1,1480,0.48,-17.16,0.94,98.02,7.84
2024-01-21,-10.2,2.3,,1.1,97,1004.4,1481,0.14,-4.82,2.83,97.17,-9.79
2024-01-22,0.5,6.0,,11.4,84,976.8,1482,0.38,0.0,4.02,94.57,1.73
2024-01-23,4.9,3.0,,0.1,63,993.6,1483,0.67,-1.32,3.66,96.25,6.85
2024-01-24,3.5,1.7,,9.1,96,988.4,1484,0.35,-1.59,3.56,95.6,3.74
2024-01-25,0.6,1.4,,0.0,93,1015.0,1485,0.78,-6.17,2.69,98.21,1.14
2024-01-26,-0.9,1.6,,0.1,96,1007.5,1486,0.15,-4.87,2.73,97.47,-0.56
2024-01-27,-0.7,1.3,,12.4,94,1017.8,1487,0.54,-4.09,2.92,98.47,-0.2
2024-01-28,0.6,4.0,,0.0,94,1019.1,1488,0.27,-0.22,3.79,98.63,1.06
2024-01-29,3.3,2.2,,0.0,88,1018.9,1489,0.42,-1.22,3.59,98.65,4.04
2024-01-30,7.2,0.9,,0.0,92,1021.6,1490,0.16,-6.2,2.34,98.91,7.52
2024-01-31,-0.7,2.8,,4.3,95,1006.9,1491,0.41,-7.03,2.56,97.48,-0.28
2024-02-01,0.5,3.0,,0.4,62,1002.2,1492,0.94,-1.43,3.53,96.95,3.43
2024-02-02,0.2,1.3,,0.0,92,1000.5,1493,0.46,-1.19,3.6,96.84,0.83
2024-02-03,4.0,4.7,,6.2,53,994.2,1494,1.06,-0.34,3.84,96.3,6.71
2024-02-04,3.2,1.9,,0.0,70,992.3,1495,0.77,-2.82,3.19,96.03,5.06
2024-02-05,0.4,2.0,,0.1,59,997.0,1496,1.06,-5.79,2.56,96.49,3.58
2024-02-06,-4.3,3.4,,0.0,76,995.4,1497,0.6,-10.51,1.66,96.26,-1.82
2024-02-07,-6.7,2.0,,0.9,76,996.9,1498,0.9,-12.39,1.5,96.4,-3.9
2024-02-08,-8.6,2.2,,0.0,76,1001.2,1499,0.94,-15.64,1.05,96.82,-5.55
2024-02-09,7.2,3.5,,0.0,77,1007.5,1500,0.88,-13.23,1.23,97.43,8.12
2024-02-10,-8.7,5.8,,0.5,73,1009.0,1501,0.81,-11.35,1.45,97.55,-5.25
2024-02-11,-7.3,4.8,,1.6,74,1008.2,1502,0.4,-8.9,1.8,97.52,-4.18
2024-02-12,-4.9,5.1,,0.6,83,1006.3,1503,0.31,-7.08,2.12,97.36,-3.09
2024-02-13,-3.8,2.4,,10.9,84,1008.7,1504,0.81,-7.85,2.25,97.57,-2.19
2024-02-14,-3.5,1.3,,0.8,94,1012.8,1505,0.78,-6.26,2.54,97.99,-2.91
2024-02-15,-0.4,2.5,,0.0,93,1015.4,1506,0.7,-3.99,3.01,98.33,0.17
2024-02-16,0.9,1.4,,18.1,98,1004.6,1507,0.29,-0.68,3.71,97.24,1.05
2024-02-17,1.0,1.7,,11.6,79,1023.1,1508,1.68,-7.03,2.63,99.0,2.56
2024-02-18,-0.1,2.8,,0.0,93,1023.5,1509,0.37,-6.09,2.38,99.1,0.46
2024-02-19,7.2,1.5,,3.2,89,1014.7,1510,0.86,-5.87,2.69,98.24,7.64
2024-02-20,-0.1,1.2,,0.0,98,1011.8,1511,0.6,-5.21,2.95,97.91,0.06
2024-02-21,-0.3,1.3,,2.1,97,1002.4,1512,1.08,-1.68,3.48,97.02,-0.06
2024-02-22,1.7,1.6,,6.0,100,986.8,1513,0.75,-0.09,3.96,95.56,1.7
2024-02-23,3.9,5.0,,13.3,89,975.1,1514,0.63,0.22,4.09,94.42,4.54
2024-02-24,3.3,2.2,,1.7,95,996.3,1515,0.96,0.58,4.13,96.43,3.61
2024-02-25,3.0,1.9,,4.9,97,1001.8,1516,0.87,0.27,4.01,97.0,3.19
